date,code,name,new_price,price_pct,net_amount,net_super_amount,net_large_amount,net_middle_amount,net_small_amount
2022-03-21,ts600873,梅花生物,8.38,6.08,24299308.0,14838797.0,9460511.0,-11887165.0,-12412142.0
2022-03-21,ts002155,湖南黄金,10.88,1.3,24270445.0,13767481.0,10502964.0,-10882023.0,-13388423.0
2022-03-21,ts600737,中粮糖业,8.4,3.58,24123176.0,21439117.0,2684059.0,-5554616.0,-18568561.0
2022-03-21,ts000519,中兵红箭,20.34,2.06,24089422.0,1426343.0,22663079.0,-199744.0,-23889664.0
2022-03-21,ts002550,千红制药,6.53,6.18,24087972.0,4174880.0,19913092.0,-13572857.0,-10515104.0
2022-03-21,ts600563,法拉电子,201.5,-1.71,24086324.0,11377122.0,12709202.0,6545671.0,-30631995.0
2022-03-21,ts601799,星宇股份,158.66,3.56,24015088.0,-645313.0,24660401.0,9768138.0,-33783226.0
2022-03-21,ts002060,粤 水 电,6.26,10.02,23852804.0,26116419.0,-2263615.0,-9092649.0,-14760153.0
2022-03-21,ts300619,金银河,84.78,6.51,23788730.0,8449644.0,15339086.0,-10786864.0,-13001865.0
2022-03-21,ts600975,新五丰,9.39,4.92,23775703.0,20104099.0,3671604.0,7160206.0,-30935910.0
2022-03-21,ts600814,杭州解百,7.83,9.97,23734114.0,22185436.0,1548678.0,-8550379.0,-15183736.0
2022-03-21,ts605567,春雪食品,17.94,8.79,23484018.0,9943640.0,13540378.0,-13377460.0,-10106558.0
2022-03-21,ts300037,新宙邦,85.38,0.92,23292186.0,-5104325.0,28396511.0,-13668202.0,-9623984.0
2022-03-21,ts000876,新 希 望,15.59,2.63,23220974.0,13813226.0,9407748.0,-25956297.0,2735312.0
2022-03-21,ts600546,山煤国际,13.05,4.9,23172945.0,-9975712.0,33148657.0,14819651.0,-37992608.0
2022-03-21,ts605090,九丰能源,29.62,8.42,23054928.0,3623373.0,19431555.0,2381714.0,-25436643.0
2022-03-21,ts301058,中粮工科,17.03,6.64,23024329.0,10196277.0,12828052.0,-10901645.0,-12122684.0
2022-03-21,ts002145,中核钛白,10.23,2.92,22919421.0,13557213.0,9362208.0,-15560562.0,-7358859.0
2022-03-21,ts600055,万东医疗,28.82,4.31,22890590.0,5217607.0,17672983.0,3058374.0,-25948965.0
2022-03-21,ts600335,国机汽车,8.59,9.99,22798299.0,-39443520.0,62241819.0,-7829476.0,-14968822.0
2022-03-21,ts002568,百润股份,36.95,0.14,22751132.0,12182423.0,10568709.0,-12253798.0,-10497334.0
2022-03-21,ts300436,广生堂,54.85,8.61,22745220.0,74724100.0,-51978880.0,-20617440.0,-2127776.0
2022-03-21,ts603139,康惠制药,21.09,10.02,22735667.0,12647251.0,10088416.0,-8442542.0,-14293126.0
2022-03-21,ts002689,远大智能,3.43,9.94,22538599.0,19159373.0,3379226.0,-8629323.0,-13909276.0
2022-03-21,ts000516,ST国医,7.58,4.99,22483246.0,13934199.0,8549047.0,-25525334.0,3042089.0
2022-03-21,ts688268,华特气体,68.81,5.54,22465376.0,5091595.0,17373781.0,-6412271.0,-16053105.0
2022-03-21,ts002460,赣锋锂业,129.98,2.34,22430592.0,123401392.0,-100970800.0,37932032.0,-60362624.0
2022-03-21,ts000925,众合科技,10.93,6.43,22418014.0,13571662.0,8846352.0,-10774192.0,-11643822.0
2022-03-21,ts002074,国轩高科,36.66,1.33,22268613.0,-86920315.0,109188928.0,20910656.0,-43179264.0
2022-03-21,ts002103,广博股份,5.83,4.11,22238665.0,3502914.0,18735751.0,-4140047.0,-18098619.0
2022-03-21,ts603098,森特股份,48.24,3.08,22146349.0,11720609.0,10425740.0,-17929575.0,-4216774.0
2022-03-21,ts000049,德赛电池,39.19,0.69,21922621.0,14311032.0,7611589.0,-10868430.0,-11054191.0
2022-03-21,ts600818,中路股份,23.69,9.98,21868759.0,-1054543.0,22923302.0,-16303547.0,-5565210.0
2022-03-21,ts600219,南山铝业,4.13,1.72,21827510.0,3803389.0,18024121.0,-43932549.0,22105039.0
2022-03-21,ts603026,石大胜华,154.9,1.07,21784528.0,3946497.0,17838031.0,-8543998.0,-13240530.0
2022-03-21,ts002581,未名医药,18.69,2.3,21693827.0,2780770.0,18913057.0,-3726800.0,-17967027.0
2022-03-21,ts002056,横店东磁,14.3,1.06,21671767.0,21071939.0,599828.0,-3020513.0,-18651254.0
2022-03-21,ts000028,国药一致,33.42,1.4,21669229.0,-320353.0,21989582.0,184562.0,-21853791.0
2022-03-21,ts002305,南国置业,2.26,6.1,21507243.0,21979093.0,-471850.0,-12884139.0,-8623105.0
2022-03-21,ts002607,中公教育,5.85,-0.51,21469561.0,24667867.0,-3198306.0,-14870028.0,-6599535.0
2022-03-21,ts300194,福安药业,4.62,3.82,21441949.0,664924.0,20777025.0,1142492.0,-22584441.0
2022-03-21,ts002825,纳尔股份,19.61,7.51,21405191.0,19481925.0,1923266.0,-24449582.0,3044390.0
2022-03-21,ts603477,巨星农牧,24.38,5.54,21107793.0,7694086.0,13413707.0,-2100514.0,-19007279.0
2022-03-21,ts601002,晋亿实业,5.54,9.92,21076434.0,8375609.0,12700825.0,400414.0,-21476849.0
2022-03-21,ts002385,大北农,8.0,3.9,21000586.0,49183114.0,-28182528.0,-19818240.0,-1182320.0
2022-03-21,ts688339,亿华通-U,160.44,3.95,20982753.0,10694369.0,10288384.0,-4252748.0,-16730005.0
2022-03-21,ts688363,华熙生物,115.42,2.63,20779699.0,6005772.0,14773927.0,-28846912.0,8067214.0
2022-03-21,ts002363,隆基机械,6.28,6.26,20723586.0,14559794.0,6163792.0,-4048160.0,-16675428.0
2022-03-21,ts603589,口子窖,57.88,1.4,20664872.0,11861725.0,8803147.0,11978613.0,-32643488.0
2022-03-21,ts601898,中煤能源,7.28,3.12,20528215.0,6761369.0,13766846.0,-9227983.0,-11300232.0
2022-03-21,ts002041,登海种业,22.31,7.93,20519148.0,12642541.0,7876607.0,-10471589.0,-10047559.0
2022-03-21,ts300477,合纵科技,7.42,2.63,20419577.0,11623003.0,8796574.0,-19136646.0,-1282929.0
2022-03-21,ts002383,合众思壮,8.38,5.54,20387663.0,62397255.0,-42009592.0,-9716896.0,-10670767.0
2022-03-21,ts300601,康泰生物,87.45,2.89,20366107.0,-10502277.0,30868384.0,113669680.0,-134035776.0
2022-03-21,ts002140,东华科技,12.5,1.96,20354470.0,6494142.0,13860328.0,-2614551.0,-17739918.0
2022-03-21,ts603906,龙蟠科技,27.63,2.71,20321764.0,5821477.0,14500287.0,950366.0,-21272129.0
2022-03-21,ts300999,金龙鱼,50.33,1.53,20316306.0,3883484.0,16432822.0,-14962850.0,-5353457.0
2022-03-21,ts002119,康强电子,14.04,5.72,20264103.0,2961945.0,17302158.0,-14467898.0,-5796204.0
2022-03-21,ts300474,景嘉微,108.0,2.97,20224037.0,49624343.0,-29400306.0,-23291465.0,3067427.0
2022-03-21,ts688163,赛伦生物,43.16,8.04,20209182.0,11336383.0,8872799.0,-11188727.0,-9020455.0
2022-03-21,ts300136,信维通信,18.7,1.08,19778212.0,-1656254.0,21434466.0,23994692.0,-43772905.0
2022-03-21,ts002402,和而泰,18.96,0.85,19455944.0,10072769.0,9383175.0,-17008733.0,-2447213.0
2022-03-21,ts600971,恒源煤电,7.6,1.47,19361627.0,-284945.0,19646572.0,-5979967.0,-13381659.0
2022-03-21,ts603676,卫信康,10.38,9.96,19318421.0,17917354.0,1401067.0,-7272630.0,-12045791.0
2022-03-21,ts002374,中锐股份,5.17,3.82,19274757.0,22386879.0,-3112122.0,-17333774.0,-1940982.0
2022-03-21,ts600338,西藏珠峰,29.4,1.62,19184571.0,45151611.0,-25967040.0,-23956896.0,4772336.0
2022-03-21,ts600375,汉马科技,9.63,10.06,18953022.0,4968520.0,13984502.0,-9333148.0,-9619874.0
2022-03-21,ts688766,普冉股份,307.99,10.08,18777109.0,363650.0,18413459.0,-15453021.0,-3324088.0
2022-03-21,ts000681,视觉中国,15.2,2.84,18763993.0,12123861.0,6640132.0,9592341.0,-28356334.0
2022-03-21,ts300177,中海达,8.25,5.63,18712606.0,907089.0,17805517.0,-3254867.0,-15457740.0
2022-03-21,ts300499,高澜股份,12.98,4.51,18663768.0,12489017.0,6174751.0,6389127.0,-25052895.0
2022-03-21,ts000838,财信发展,10.84,10.05,18662554.0,47265362.0,-28602808.0,-19211070.0,548515.0
2022-03-21,ts002765,蓝黛科技,7.46,4.48,18469706.0,18141570.0,328136.0,-3795354.0,-14674353.0
2022-03-21,ts000766,通化金马,5.52,2.6,18275733.0,1851804.0,16423929.0,295635.0,-18571368.0
2022-03-21,ts002182,云海金属,21.08,0.96,18259351.0,-15774095.0,34033446.0,-2649447.0,-15609904.0
2022-03-21,ts603843,正平股份,5.82,4.3,18252476.0,18042102.0,210374.0,-3043393.0,-15209083.0
2022-03-21,ts003035,南网能源,7.34,3.23,18223051.0,-2524717.0,20747768.0,-11960086.0,-6262967.0
2022-03-21,ts603333,尚纬股份,11.23,7.67,18220796.0,12047252.0,6173544.0,-7542768.0,-10678028.0
2022-03-21,ts000926,福星股份,4.51,6.37,17987244.0,19360047.0,-1372803.0,-8511333.0,-9475911.0
2022-03-21,ts002731,萃华珠宝,14.8,9.63,17901180.0,-1774981.0,19676161.0,2134690.0,-20035870.0
2022-03-21,ts600388,龙净环保,10.03,3.4,17846204.0,5692131.0,12154073.0,-3981091.0,-13865113.0
2022-03-21,ts002947,恒铭达,26.35,5.74,17772389.0,6220841.0,11551548.0,-16076146.0,-1696243.0
2022-03-21,ts600456,宝钛股份,49.83,3.92,17762171.0,8504540.0,9257631.0,9808570.0,-27570741.0
2022-03-21,ts300700,岱勒新材,19.78,8.8,17705877.0,231132.0,17474745.0,6179512.0,-23885388.0
2022-03-21,ts002563,森马服饰,6.6,1.07,17673464.0,-233764.0,17907228.0,-1882481.0,-15790984.0
2022-03-21,ts002279,久其软件,5.8,4.13,17576004.0,2681057.0,14894947.0,7794801.0,-25370807.0
2022-03-21,ts002107,沃华医药,7.4,5.26,17534965.0,7211455.0,10323510.0,-5278780.0,-12256186.0
2022-03-21,ts600149,廊坊发展,5.9,10.07,17427441.0,14080729.0,3346712.0,-9496304.0,-7931137.0
2022-03-21,ts002867,周大生,13.79,-1.01,17366496.0,7170580.0,10195916.0,-8867115.0,-8499380.0
2022-03-21,ts300921,南凌科技,28.82,3.82,17325980.0,-338790.0,17664770.0,5863701.0,-23189681.0
2022-03-21,ts600158,中体产业,9.13,2.24,17247470.0,11454170.0,5793300.0,-2404917.0,-14842554.0
2022-03-21,ts002542,中化岩土,3.04,2.36,17238300.0,12245551.0,4992749.0,-9529033.0,-7709266.0
2022-03-21,ts300970,华绿生物,25.6,14.95,17231699.0,4999312.0,12232387.0,-3003125.0,-14228573.0
2022-03-21,ts601966,玲珑轮胎,23.31,1.26,17179502.0,-4770244.0,21949746.0,793501.0,-17973003.0
2022-03-21,ts300081,恒信东方,13.94,6.9,17047935.0,11680913.0,5367022.0,-6491616.0,-10556319.0
2022-03-21,ts605299,舒华体育,14.12,8.12,17018776.0,4344089.0,12674687.0,-2946756.0,-14072021.0
2022-03-21,ts300648,星云股份,47.09,1.03,16761038.0,9886805.0,6874233.0,-4814616.0,-11946422.0
2022-03-21,ts002244,滨江集团,6.84,-1.72,16756218.0,677099.0,16079119.0,7806097.0,-24562315.0
2022-03-21,ts002440,闰土股份,8.56,5.94,16698972.0,7499185.0,9199787.0,7287636.0,-23986608.0
2022-03-21,ts002368,太极股份,22.08,1.75,16546066.0,-2811082.0,19357148.0,11317414.0,-27863480.0
2022-03-21,ts300672,国科微,92.04,0.95,16540958.0,9208904.0,7332054.0,-4641148.0,-11899810.0
2022-03-21,ts300042,朗科科技,14.76,4.02,16493107.0,4285428.0,12207679.0,-7301253.0,-9191852.0
2022-03-21,ts600798,宁波海运,4.58,3.15,16341410.0,5629033.0,10712377.0,-344585.0,-15996826.0
2022-03-21,ts600011,华能国际,7.97,0.76,16309980.0,27529966.0,-11219986.0,-8150899.0,-8159087.0
2022-03-21,ts000908,景峰医药,4.44,5.46,16308875.0,32616818.0,-16307943.0,-16565283.0,256406.0
2022-03-21,ts605199,葫芦娃,23.17,2.07,16273096.0,4217996.0,12055100.0,-3760223.0,-12512873.0
2022-03-21,ts688169,石头科技,525.7,1.68,16195737.0,6024630.0,10171107.0,-14700768.0,-1494969.0
2022-03-21,ts600736,苏州高新,7.22,10.06,16068067.0,15831424.0,236643.0,-5028152.0,-11039914.0
2022-03-21,ts301116,益客食品,25.89,6.32,16025962.0,7528891.0,8497071.0,-2806338.0,-13219624.0
2022-03-21,ts002314,南山控股,3.77,2.72,16011709.0,9931362.0,6080347.0,-9162838.0,-6848872.0
2022-03-21,ts001210,金房节能,29.9,5.77,16000389.0,10974501.0,5025888.0,-9182435.0,-6817953.0
2022-03-21,ts002205,国统股份,10.0,4.49,15795727.0,7538998.0,8256729.0,11190138.0,-26985864.0
2022-03-21,ts605011,杭州热电,23.55,7.0,15681964.0,3726609.0,11955355.0,6484227.0,-22166192.0
2022-03-21,ts002410,广联达,49.86,2.38,15676573.0,7954468.0,7722105.0,11256971.0,-26933543.0
2022-03-21,ts002481,双塔食品,8.17,5.42,15639019.0,11601751.0,4037268.0,-9194649.0,-6444369.0
2022-03-21,ts002922,伊戈尔,17.33,2.06,15554445.0,6358053.0,9196392.0,-260014.0,-15294432.0
2022-03-21,ts600830,香溢融通,7.0,10.06,15553097.0,8615747.0,6937350.0,-3274887.0,-12278210.0
2022-03-21,ts688598,金博股份,252.68,0.2,15477554.0,-2017548.0,17495102.0,-18975582.0,3498028.0
2022-03-21,ts300454,深信服,120.64,-0.46,15450304.0,6029647.0,9420657.0,-22562249.0,7111946.0
2022-03-21,ts688687,凯因科技,28.8,11.89,15361975.0,4502783.0,10859192.0,-2246660.0,-13115313.0
2022-03-21,ts600118,中国卫星,22.87,3.06,15241283.0,47574.0,15193709.0,-1673795.0,-13567488.0
2022-03-21,ts300587,天铁股份,18.3,6.27,15054944.0,2924045.0,12130899.0,2311734.0,-17366678.0
2022-03-21,ts300693,盛弘股份,30.6,3.41,14915972.0,2011321.0,12904651.0,-5424609.0,-9491362.0
2022-03-21,ts002625,光启技术,18.16,1.97,14898087.0,3533475.0,11364612.0,-12456876.0,-2441211.0
2022-03-21,ts300551,古鳌科技,18.19,0.06,14829262.0,5054580.0,9774682.0,-23117832.0,8288571.0
2022-03-21,ts300308,中际旭创,33.78,1.66,14788610.0,-121349.0,14909959.0,-7027859.0,-7760752.0
2022-03-21,ts002364,中恒电气,10.17,1.9,14623746.0,220129.0,14403617.0,-11135788.0,-3487958.0
2022-03-21,ts688696,极米科技,359.0,2.4,14549925.0,9023812.0,5526113.0,-10868746.0,-3681179.0
2022-03-21,ts603596,伯特利,76.5,1.06,14543939.0,4913190.0,9630749.0,10200797.0,-24744736.0
2022-03-21,ts300869,康泰医学,37.79,3.28,14542990.0,13102382.0,1440608.0,-7159476.0,-7383515.0
2022-03-21,ts300255,常山药业,7.81,2.36,14541126.0,7957338.0,6583788.0,-8189671.0,-6351455.0
2022-03-21,ts603517,绝味食品,44.88,2.42,14519634.0,-2733996.0,17253630.0,-5188071.0,-9331564.0
2022-03-21,ts002470,ST金正,2.82,4.83,14462472.0,-8243332.0,22705804.0,-607999.0,-13854472.0
2022-03-21,ts300229,拓尔思,10.98,6.19,14412187.0,11368897.0,3043290.0,-21772714.0,7360528.0
2022-03-21,ts600865,百大集团,12.04,7.5,14164649.0,6348456.0,7816193.0,-1955939.0,-12208711.0
2022-03-21,ts603703,盛洋科技,20.2,4.28,14094990.0,-3698720.0,17793710.0,-4376317.0,-9718673.0
2022-03-21,ts300636,同和药业,30.33,6.12,14091371.0,-9870333.0,23961704.0,8565834.0,-22657205.0
2022-03-21,ts002157,正邦科技,6.42,2.56,14088661.0,7011201.0,7077460.0,527043.0,-14615703.0
2022-03-21,ts600120,浙江东方,4.38,10.05,14071118.0,10060684.0,4010434.0,-3090725.0,-10980392.0
2022-03-21,ts600728,佳都科技,7.7,0.79,14027106.0,4562577.0,9464529.0,5246229.0,-19273335.0
2022-03-21,ts600067,冠城大通,3.54,4.73,14011746.0,7742236.0,6269510.0,-3780489.0,-10231257.0
2022-03-21,ts603368,柳药股份,18.2,4.24,13979436.0,-137252.0,14116688.0,3146193.0,-17125630.0
2022-03-21,ts605378,野马电池,24.82,10.02,13956253.0,11241901.0,2714352.0,-3578090.0,-10378165.0
2022-03-21,ts000833,粤桂股份,7.07,3.06,13926514.0,4203430.0,9723084.0,9556327.0,-23482841.0
2022-03-21,ts605069,正和生态,19.38,7.19,13893899.0,-1003108.0,14897007.0,1867978.0,-15761876.0
2022-03-21,ts688778,厦钨新能,93.0,2.2,13892541.0,6514000.0,7378541.0,-527442.0,-13365099.0
2022-03-21,ts000823,超声电子,11.23,1.17,13849155.0,6193894.0,7655261.0,-9879626.0,-3969530.0
2022-03-21,ts600529,山东药玻,28.33,2.05,13839732.0,5401850.0,8437882.0,27256745.0,-41096476.0
2022-03-21,ts003001,中岩大地,20.79,4.37,13824246.0,11747546.0,2076700.0,-491962.0,-13332285.0
2022-03-21,ts600916,中国黄金,11.36,0.98,13799361.0,2245941.0,11553420.0,-7296089.0,-6503273.0
2022-03-21,ts300735,光弘科技,11.46,1.69,13756593.0,11817377.0,1939216.0,-6628672.0,-7127922.0
2022-03-21,ts002873,新天药业,23.28,8.63,13718642.0,12946598.0,772044.0,3787688.0,-17506329.0
2022-03-21,ts300101,振芯科技,17.72,4.3,13628713.0,12203581.0,1425132.0,-13631563.0,2850.0
2022-03-21,ts600586,金晶科技,8.38,1.82,13559310.0,17340739.0,-3781429.0,-19366081.0,5806771.0
2022-03-21,ts600389,江山股份,42.15,3.18,13549924.0,6165615.0,7384309.0,-6904037.0,-6645888.0
2022-03-21,ts300409,道氏技术,22.44,1.08,13457658.0,-1307952.0,14765610.0,19822760.0,-33280418.0
2022-03-21,ts000901,航天科技,9.22,2.1,13441450.0,9308409.0,4133041.0,863598.0,-14305048.0
2022-03-21,ts002059,云南旅游,6.96,2.05,13303947.0,4516787.0,8787160.0,-4418955.0,-8884989.0
2022-03-21,ts603613,国联股份,113.04,1.11,13271382.0,8329512.0,4941870.0,291204.0,-13562586.0
2022-03-21,ts300850,新强联,125.58,-1.15,13188180.0,17371059.0,-4182879.0,-4194166.0,-8994013.0
2022-03-21,ts603392,万泰生物,276.4,0.15,13185178.0,-5526506.0,18711684.0,-8372219.0,-4812960.0
2022-03-21,ts300415,伊之密,15.03,1.9,13165165.0,5590195.0,7574970.0,-5467954.0,-7697211.0
2022-03-21,ts000933,神火股份,13.45,4.67,13130193.0,20765425.0,-7635232.0,-76782688.0,63652496.0
2022-03-21,ts688779,长远锂科,19.03,1.98,13041400.0,5936814.0,7104586.0,-517634.0,-12523765.0
2022-03-21,ts002147,*ST新光,4.61,5.01,13040938.0,1688322.0,11352616.0,-9429773.0,-3611166.0
2022-03-21,ts300144,宋城演艺,14.04,1.59,13012645.0,1019565.0,11993080.0,4711976.0,-17724621.0
2022-03-21,ts300020,银江技术,11.15,4.01,12989937.0,-15316367.0,28306304.0,-200000.0,-12789930.0
2022-03-21,ts000411,英特集团,14.62,3.91,12940471.0,2796893.0,10143578.0,-449085.0,-12491388.0
2022-03-21,ts603963,大理药业,12.11,9.99,12899013.0,9238470.0,3660543.0,-3718099.0,-9180916.0
2022-03-21,ts002691,冀凯股份,5.69,10.06,12891704.0,8098008.0,4793696.0,-4656291.0,-8235414.0
2022-03-21,ts301015,百洋医药,29.3,4.83,12877993.0,7016255.0,5861738.0,3679691.0,-16557685.0
2022-03-21,ts600860,京城股份,17.91,0.84,12809292.0,10958834.0,1850458.0,-7605435.0,-5203856.0
2022-03-21,ts301018,申菱环境,28.47,4.86,12802150.0,-223564.0,13025714.0,1727613.0,-14529763.0
2022-03-21,ts300452,山河药辅,22.7,3.65,12776111.0,-2302385.0,15078496.0,-14338068.0,1561957.0
2022-03-21,ts300316,晶盛机电,63.02,4.77,12765022.0,-8902911.0,21667933.0,10793700.0,-23558722.0
2022-03-21,ts605588,冠石科技,36.74,10.0,12753281.0,9694230.0,3059051.0,-4116815.0,-8636467.0
2022-03-21,ts000504,南华生物,21.56,10.0,12730586.0,9455770.0,3274816.0,-15639866.0,2909280.0
2022-03-21,ts300651,金陵体育,33.94,7.13,12717200.0,5970339.0,6746861.0,-5853423.0,-6863777.0
2022-03-21,ts688772,珠海冠宇,34.71,6.15,12651597.0,4545131.0,8106466.0,-4769636.0,-7881961.0
2022-03-21,ts603010,万盛股份,21.03,6.32,12632996.0,1675579.0,10957417.0,1199755.0,-13832751.0
2022-03-21,ts603458,勘设股份,13.83,3.44,12627205.0,2960264.0,9666941.0,-5939215.0,-6687990.0
2022-03-21,ts002455,百川股份,11.91,3.12,12454305.0,5302060.0,7152245.0,-2442677.0,-10011629.0
2022-03-21,ts000978,桂林旅游,6.91,2.67,12425165.0,7173980.0,5251185.0,-7052279.0,-5372886.0
2022-03-21,ts605155,西大门,23.57,9.99,12341889.0,14917901.0,-2576012.0,-6204827.0,-6137061.0
2022-03-21,ts000639,西王食品,5.18,9.98,12335517.0,5794109.0,6541408.0,-3007094.0,-9328423.0
2022-03-21,ts000948,南天信息,14.29,1.2,12330626.0,3272264.0,9058362.0,6842124.0,-19172750.0
2022-03-21,ts000576,甘化科工,13.13,0.84,12260920.0,-6641373.0,18902293.0,1772509.0,-14033429.0
2022-03-21,ts300437,清水源,23.78,2.54,12244074.0,471555.0,11772519.0,3247714.0,-15491787.0
2022-03-21,ts002051,中工国际,8.4,1.94,12202888.0,-9641620.0,21844508.0,-3498258.0,-8704630.0
2022-03-21,ts002557,洽洽食品,51.4,4.81,12194857.0,58297.0,12136560.0,17273202.0,-29468060.0
2022-03-21,ts300296,利亚德,7.54,0.67,12179839.0,-1937867.0,14117706.0,9539996.0,-21719835.0
2022-03-21,ts002627,三峡旅游,6.69,1.06,12088868.0,3453399.0,8635469.0,-3509550.0,-8579318.0
2022-03-21,ts003041,真爱美家,21.2,10.02,12050955.0,11737195.0,313760.0,-6174082.0,-5876873.0
2022-03-21,ts002193,如意集团,6.59,10.02,12050019.0,13303372.0,-1253353.0,-5042976.0,-7007041.0
2022-03-21,ts688388,嘉元科技,95.58,4.23,11925603.0,2989527.0,8936076.0,-17232301.0,5306698.0
2022-03-21,ts600216,浙江医药,15.48,3.75,11904298.0,3960926.0,7943372.0,2178961.0,-14083261.0
2022-03-21,ts603815,交建股份,10.52,10.04,11903694.0,6650293.0,5253401.0,-1984014.0,-9919679.0
2022-03-21,ts002235,安妮股份,6.22,2.81,11891889.0,-18514777.0,30406666.0,19068240.0,-30960128.0
2022-03-21,ts601118,海南橡胶,4.87,1.88,11875570.0,3085501.0,8790069.0,-5955114.0,-5920455.0
2022-03-21,ts000779,甘咨询,12.05,0.42,11860199.0,-2817735.0,14677934.0,-30110953.0,18250754.0
2022-03-21,ts688005,容百科技,138.05,-1.74,11690033.0,26285332.0,-14595299.0,779488.0,-12469513.0
2022-03-21,ts000046,泛海控股,1.78,-1.66,11389738.0,-2421727.0,13811465.0,927070.0,-12316808.0
2022-03-21,ts002496,ST辉丰,2.65,5.16,11389642.0,3924999.0,7464643.0,-8367625.0,-3022018.0
2022-03-21,ts301065,本立科技,55.67,6.02,11359714.0,8999523.0,2360191.0,-14334767.0,2975054.0
2022-03-21,ts300026,红日药业,9.22,10.68,11338480.0,77676800.0,-66338320.0,-7893600.0,-3444880.0
2022-03-21,ts301181,标榜股份,35.54,4.9,11290238.0,-42241.0,11332479.0,638760.0,-11928997.0
2022-03-21,ts603324,盛剑环境,41.1,10.01,11178164.0,5328050.0,5850114.0,-5986877.0,-5191287.0
2022-03-21,ts002136,安 纳 达,17.65,5.44,11151315.0,-389743.0,11541058.0,-1462167.0,-9689148.0
2022-03-21,ts603239,浙江仙通,13.38,10.03,11124803.0,6283643.0,4841160.0,-5554563.0,-5570242.0
2022-03-21,ts603667,五洲新春,13.54,9.99,11086242.0,11188091.0,-101849.0,-2405644.0,-8680598.0
2022-03-21,ts600257,大湖股份,6.5,4.84,11025917.0,5288442.0,5737475.0,-6342095.0,-4683822.0
2022-03-21,ts688733,壹石通,70.55,3.32,10942700.0,5954302.0,4988398.0,1861502.0,-12804200.0
2022-03-21,ts688981,中芯国际,46.99,0.41,10914098.0,-5400695.0,16314793.0,-2575073.0,-8339024.0
